"Natumiye abantu cumi na babiri mu kirori cyanjye, ariko umwe muri bo ntashobora kuza. "	"I invited twelve people to my party, but one of them could not come."
Nari nzi ko karasira atazashobora koga kugera ku kirwa. 	I knew that karasira would never be able to swim to the island
"Nzi ko nari nkwiye kugira icyo mvuga, ariko sinari nzi icyo mvuga. "	"I knew I had to say something, but I didn't know what to say."
"Nzi gusa ko niba ntafashe uyu munsi imiti, nzapfa. "	"I just know that if I don't take medicine today, I'll die."
"nagiye kwa Grannie kandi ntabwo yari yafunze, hanyuma mpita ndinjira. "	"I went to Grannie's house and she was not locked up, and I immediately went in."
Nari nkwiye kumenya ko hari ibitagenda neza mugihe karasira atari hano 	I should have known that something went wrong when the shooting was not here 
"Namutegereje kuri sitasiyo isaha imwe, ariko ntiyagaragara. "	"I waited for him at the station for an hour, but he didn't show up."
"Nifuzaga kuguma mpuze, kugirango ntatekereza kubyabaye. "	"I wanted to keep myself busy, so that I would not think about what had happened."
Ntabwo nzabona umwanya wo kurangiza kwandika iyi raporo mbere yinama. 	I will not have time to finish writing this report before the meeting.
Nzahagurukira ibyo nizera kandi ntabwo nzemera iterabwoba iryo ari ryo ryose. 	I will stand up for my beliefs and I will not accept any threats.
Mfite ubwoba ko ntazashobora kubikora kugirango dushyire hamwe saa sita. 	I'm afraid I won't be able to do it for lunch.
Ndi kurangiza ubwenge bwanjye. Sinshobora gutekereza igisubizo icyo aricyo cyose. 	I am finishing my mind. I can稚 think of any answer.
ndimukazi kenshi kandi gakomeye murino minsi.	she is a frequent and powerful woman these days.
"Ntabwo ndi umwana, ariko rimwe na rimwe urambwira nkaho ndi umwana. "	"I'm not a kid, but sometimes you tell me you're a kid."
Ntabwo nshishikajwe nibintu bimwe nibaza ko ushimishijwe. 	I'm not interested in some things I think you're interested in.
Mbabajwe nuko ntabashije kuguha amakuru ya mubyara wanjye. 	I'm sorry I couldn't give you my cousin's information.
"Iyo nza kuba umunyamahanga, birashoboka ko ntari kurya amafi mabisi. "	"If I were a foreigner, I probably wouldn't be eating raw fish."
"Iyo ataba umugore we, ntabwo yari guhindura akazi. "	"Had it not been for his wife, he would not have changed his job."
"Iyo hataba ibitabo bikomeye, ubuzima bwacu bwaba bukennye cyane. "	"Without great books, our lives would be very poor."
"ntukabe wenyine, niba uri wenyine, ntukabe jyushaka ibitabo ibyo gusoma. "	"do not be alone, if you are alone, do not seek books to read."
"Niba ukeneye amafaranga, kuki utaguza mama wawe? "	"If you need money, why not borrow it from your mother?"
"Tubisubije inyuma, birashoboka ko ntagomba kohereza iyo foto kurubuga rwanjye. "	"Looking back, I probably shouldn稚 have posted that photo to my site."
Igihe twatakaje ibyo twari dufite ni bwo tumenya agaciro kabyo. 	Only when we lose what we have we realize its value.
"Nibyo koko Monicque yakoze ibishoboka byose, ariko ntiyabyitondeye bihagije. "	"It is true that Monicque did her best, but she did not pay attention to it."
"Ntabwo bishobora kuba ngombwa ko ubikora, ariko ndatekereza ko ugomba kubikora. "	"You may not have to do it, but I think you should."
Lucy yansize ni bwo namenye ko namukunze. 	That's when Lucy left me and I found out I loved her.
Ntabwo bihagije kuvuga gusa ko uzatora. Ugomba gutora. 	It is not enough to say that you will vote. You have to vote.
Julie atekereza ko atazashobora kwishyura imyenda ye yose. 	Julie thinks she won't be able to pay off all her debts.
Kuba uruzi ari rwiza ntabwo bivuze ko rufite agaciro. 	Just because a river is good doesn't mean it's worth it.
"Abagabo ntibabaho kuriyi si kugirango babe abakire, ahubwo barishime. "	"Men do not live in this world to be rich, but to enjoy themselves."
Umukobwa wanjye ntabwo bizamworoha kumenyera ishuri rishya yatangiyemo. 	It will not be easy for my daughter to get used to the new school she started.
"Nubwo waba ushoboye gute, ntuzigera ubona promotion muri ako kazi. "	"No matter how capable you are, you will never get a promotion in that job."
"Nubwo nakoraga imyitozo gute, ntabwo nashoboye gukora mumugongo. "	"No matter how much I exercised, I could not work on my back."
Abantu batigeze bagera i Boston ntibazi icyo babuze. 	People who have never been to Boston do not know what they are missing.
ntuzibagirwe gushyira kashe ku ibaruwa mbere yo kuyohereza. 	don't forget to stamp the letter before sending it.
Ntabwo aricyo kibazo nabajije. Nashakaga kumenya niba najyayo nkagumayo.. 	That's not the question I asked. I wanted to know if I could go there and stay.
Abashakanye ntibarwana kenshi muriyi minsi.	Couples don稚 fight often these days.
Guverinoma ntabwo ikora ibishoboka byose ngo ikemure ikibazo cyimiturire. 	The government is not doing its best to address the housing crisis.
Ikibazo nuko tudafite amafaranga ahagije yo kurangiza umushinga. 	The problem is that we don't have enough money to complete the project.
Umwarimu ntabwo yemereye abanyeshuri kuva mu cyumba cy段nyigisho. 	The teacher did not allow students to leave the classroom.
Agaciro k'ibyo yavumbuye ntikamenyekanye kugeza apfuye. 	The value of what he discovered was unknown until his death.
Nta kintu na kimwe ku isi tudashobora kwiga. 	There is nothing in the world that we cannot learn.
Ntakintu nakimwe kwisi kitatwigisha isomo ryiza. 	Nothing in the world that can not teaches us a good lesson.
Ntakintu yashobora gukora utarangije gukora kuko ntago azi ibya machine. 	There is nothing he can do about it without knowing it.
"Ntabwo bamwishe, gusa bamusunitse gato ahita agwa hasi. "	"They didn稚 kill him, they just pushed him a little and he immediately fell to the ground."
Bashaka kujya gushaka amafaranga. Nta kindi bitayeho. 	They want to go and make money. It doesn't matter.
"Bategerezwaga kuba barashyingiwe muri iriya mpeshyi, ariko ntibashakanye. "	"They were supposed to be married that summer, but they were not married."
Ibintu nkibi ntibyakubaho uramutse ukurikije inama zanjye. 	Such things would not happen if you followed my advice.
"Nubwo yashakaga gutembera mu mahanga wenyine, yahisemo kutabikora. "	"Although he wanted to travel abroad alone, he chose not to."
"karasira yafunze impumyi za venetian, bityo abaturanyi ntibashobora kureba. "	"the bullet closed the Venetian blinds, so the neighbors could not see."
karasira ntiyashoboraga kumva ko atari igitekerezo gusa. 	he couldn't help but feel that it was not just an idea.
karasira ntiyashakaga gutekereza ku bibera inyuma y'urwo rugi. 	the shooter didn't want to think about what was going on behind the door.
karasira ntazi gutandukanya agacire ka diyama na koruta. 	it doesn't matter what the difference between a diamond and a diamond.
karasira afite impamvu zifatika zo kutabwira Mariya icyo ashaka kumenya. 	he has a good reason not to tell Mary what he wants to know.
"Uyu munsi, karasira ntabwo ashobora kuba inshuti kurusha uko yari ejo. "	"Today, he can't be a friend anymore than he was yesterday."
karasira yavuze ko atatekerezaga ko Mariya yashakaga kuba mu ikipe ya basketball. 	karasira said he did not think Mary wanted to be on the basketball team.
"Kugeza igihe wemeye ko wibeshye, nibwo nzongera kuvugana nawe. "	"As long as you admit you're wrong, I'll talk to you again."
"Turizera ko uzadukangura mugihe, duusinziriye. "	We hope you will wake us up when we fall asleep.
Icyo ntashobora kwihanganira nijwi rya chalk yikubita ku kibaho. 	What I can't stand is the sound of chalk hitting the board.
"Icyateye karasira uburakari ntabwo aricyo wavuze, ahubwo nukuntu wabivuze. "	"What made karasira angry was not what you said, but how you said it."
nushobora kuba umunyabwenge uzabanze uceceke ntuzavuge bizaba bihagije	if you are smart you will be silent first don't say it will be enough
Ntushobora gusiga imodoka yawe ihagaze imbere yumuriro wa gaz. 	You can't leave your car parked in front of a gas station.
ugomba kubaho neza mugihe ukiriho.	you have to live well while you are alive.
niba urashaka kuba umunyamahoro komeza kugira umutima mwiza	if you want to be peaceful keep on being kind
"Wambwiye ko uyu munsi ntamvura iribugwe, none sinigeze nzana umutaka. "	"You told me that today it is not raining, and now I have not brought any soil."
iyo bikugoye jya wicara hamwe usenge 	when it is hard for you sit down and pray
Ugomba gufata igihe."Nta mwanya mfite wo kumarana n'abana banjye." 	You have to take the time. "I have no time to spend with my children."
Ububiko bwibitabo aho hantu ntabwo bwinjiza amafaranga ahagije kugirango abeho. 	The local library does not generate enough money to survive.
Mugwaneza Ni umuntu uzi gucuranga injyana ya zouke kandi arabikora. 	Mugwaneza is someone who knows how to play the zouke and does it.
"Nubwo izuba ryaba riva mu burengerazuba, ntabwo nahindura umugambi wanjye. "	"Even though the sun was rising from the west, I did not change my plan."
"Ukurikije ubuzima, Tokiyo ntabwo ari ahantu heza ho gutura ugereranije na nuwa Paris. "	"In terms of health, Tokyo is no better place to live than Paris."
Amasezerano ye mu magambo ntashobora kugira icyo asobanura adafite amasezerano yasinywe. 	His verbal agreement cannot be interpreted without a signed contract.
Sinshobora kwiyumvisha abantu benshi bashaka gusoma iki gitabo inshuro imwe. 	I can't imagine many people wanting to read this book at once.
Ntabwo nshobora gutekereza ku bundi buryo bwo kumwemerera kwakira icyifuzo cyacu. 	I can't think of any other way to allow him to accept our request.
Sinshobora gutegereza igihe cy'impeshyi ngo twicare munsi y'ibiti ku mucanga. 	I can't wait for the summer to sit under the birch trees.
"Amaboko ye ni mato, ariko ntabwo ari mato kuburyo adashobora gucuranga piyano. "	"His hands are small, but not small enough to be able to play the piano."
"Igishushanyo cye nticyari cyiza cyane, kuburyo ntamuntu wamushimye kubwibyo. "	"His design was not very good, so no one liked him for that."
Ihute. Gari ya moshi irahaguruka mu minota icumi. 	Hurry up. The train will start in ten minutes.
Ntabwo nizera ko wakora ibintu nkibyo utabimbwiye. 	I don't believe you can do such a thing without telling me.
Sinshobora kwibuka ibisobanuro byijambo narebye ejo. 	I can't remember the meaning of the words I looked at yesterday.
"Ejo bundi nahamagaye, ariko sinabasha kubona igisubizo."	"The other day I called, but I couldn't find an answer."
uwampa amahirwe nkajya gutemberera muri leta zunzeubumwe za abarabu	who gives me the opportunity to travel to the United Arab Emirates
Sinzi icyo muganga avuga. Ngiye kurya icyo nshaka cyose. 	I don't know what the doctor said. I'm going to eat whatever I want.
Sinzi uko papa wawe ari. Ugomba gukurikiza amategeko yanjye. 	I don't know what your father is like. You must obey my commandments.
Ntabwo mfite amafaranga ahagije kuri ubu kugirango nkwishyure icyo ngomba. 	I don't have enough money right now to pay what I owe.
"Sinzi icyo tuzabona, ariko tugomba kubona ikintu kiza kandi"	"I don稚 know what we池e going to see, but we have to see something which is positive."
"Sinzi aho nshyira urufunguzo rwanjye, ariko nabusize hano ahantu runaka. "	"I don't know where to put my key, but I left it here somewhere."
Ntekereza ko bitwara iminota irenga yoza icyumba cyawe. 	I think it takes more than a minute to clean your room.
Ntabwo ntekereza ko tuzagira ikibazo cyo gukusanya amafaranga dukeneye. 	I don稚 think we will have the problem of raising the money we need.
"Ntabwo nzi niba ari amakosa cyangwa iki, ariko iyi software ntabwo ikora neza. "	"I don't know if it's a mistake or not, but this software doesn't work well."
Ntabwo rwose nakubwiye ikintu utagomba kumenya. 	I really didn't tell you something you shouldn't know.
Ntabwo maze igihe kinini nkubona. 	I haven't seen you in a long time. 
Ntabwo nigeze mbona umuntu nifuza kumarana ubuzima bwanjye bwose. 	I never saw anyone I wanted to spend my whole life with.
Nemereye karasira gutekereza ko twabikoze nubwo tutabikoze rwose. 	I allowed myself to think that we did it even though we didn't do it at all.
"Nanyarutse vuba bishoboka, ariko sinari mugihe cya gari ya moshi iheruka. "	"I rushed as fast as I could, but I was not at the time of the last train."
Natekereje ko yandakariye kuko ntishyuye igihe. 	I thought he was angry with me for not paying on time.
"Nagerageje kumushaka ngo yerekane kamere ye nyayo, ariko namubuze. "	"I tried to find him to show his true nature, but I lost him."
"Icyampa nkakubwira amakuru yose, ariko shobuja yarambwiye ngo sibyo. "	"I wish I could tell you all the information, but my boss told me it wasn't."
Ntabwo nagusabye kuza niba ntari nkenewe rwose. 	I didn稚 ask you to come if I didn稚 really need to.
"Ndashaka kuhaba, ariko ikibabaje nuko ndahuze kandi sinshobora kuhaba. "	"I want to be, but unfortunately I am connected and I can't be."
Nari gukomeza kuzunguruka ibiziga byanjye iyo ntabona iyo buruse. 	I would keep spinning my wheels if I didn稚 get that scholarship.
"Nzakoherereza raporo muri jiffy, kugirango utazategereza igihe kirekire. "	"I'll send a report to jiffy, so you don't have to wait long."
"Birashoboka ko nzagira ikibazo cyo kukubwira ibi, ariko simbyitayeho. "	"I may have a problem telling you this, but I don't care."
Ntabwo nzi neza ko mfite igihe gihagije cyo gusukura icyumba cyanjye mbere yuko njya ku ishuri. 	I'm not sure if I have enough time to clean my room before I go to school.
"Mumbabarire niba ibi biza nkigitangaza, ariko sinitaye kubyo utekereza. "	"Excuse me if this comes as a surprise, but I don't care what you think."
Nakubwiye rimwe ko udashobora gukoresha imodoka yanjye kuri iki gicamunsi. 	I once told you that you can't use my car this afternoon.
